ID,SimplifiedChinese
ACT1_7_QUESTDEFAULTACTIONSEQUENCE_FOCUSADVICESEQUENCEELEMENTS_1_PROMPT_TEXT,"完成这个任务仍然能将你的战斗能力增加 1 点。"
ACT1_7_QUESTDEFAULTACTIONSEQUENCE_FOCUSADVICESEQUENCEELEMENTS_2_PROMPT_TEXT,"传播你的行为的言辞的威力也增加 1 点。"
ACT1_7_QUESTDEFAULTACTIONSEQUENCE_FOCUSADVICESEQUENCEELEMENTS_3_PROMPT_TEXT,"这是危险的选项，将测试你的战斗能力。"
ACT1_7_QUESTDEFAULTACTIONSEQUENCE_FOCUSADVICESEQUENCEELEMENTS_4_PROMPT_TEXT,"你的战斗能力是 5 的话，你的成功机率则为 50%。"
ACT1_7_QUESTDEFAULTACTIONSEQUENCE_FOCUSADVICESEQUENCEELEMENTS_5_PROMPT_TEXT,"奖励是一个宝藏，即我们寻找的木偶和线索。"
ACT1_7_QUESTDEFAULTACTIONSEQUENCE_FOCUSADVICESEQUENCEELEMENTS_6_PROMPT_TEXT,"失败的代价是失去 1 点生命。"
ACT1_9_STARTKINGSGUARDCOMBATSEQUENCE_PROLOGUEADVISORSEQUENCEELEMENTS_0_ADVICE_TEXT,"狼族塞恩！交出木偶，否则按国王的命令被杀死！"
ACT1_9_STARTKINGSGUARDCOMBATSEQUENCE_PROLOGUEADVISORSEQUENCEELEMENTS_1_ADVICE_TEXT,"这太疯狂了！我们根本就没拿那个木偶！"
ACT1_9_STARTKINGSGUARDCOMBATSEQUENCE_PROLOGUEADVISORSEQUENCEELEMENTS_2_ADVICE_TEXT,"国王的卫队为什么攻击我们？我们没做错事！真是疯了。"
ACT1_9_STARTKINGSGUARDCOMBATSEQUENCE_PROLOGUEADVISORSEQUENCEELEMENTS_3_ADVICE_TEXT,"这并不是好事，一点也不是！他们会一直追捕我们，直到我们死！"
ACT1_ATTEMPTENTERDUNGEONSEQUENCE_PROLOGUEADVISORSEQUENCEELEMENTS_0_ADVICE_TEXT,"我们现在先离开地牢，塞恩，他们可能会很危险！"
ACT1_ATTEMPTENTERPALACESEQUENCE_PROLOGUEADVISORSEQUENCEELEMENTS_0_ADVICE_TEXT,"宫殿是国王的领地，没有正当的理由，我们不能进去。"
ACT1_FIRSTFORESTSEQUENCE_FOCUSADVICESEQUENCEELEMENTS_0_PROMPT_TEXT,"晚上能在森林隐身。隐形的勇士别人看不见。"
ACT1_FIRSTSETTLEMENTSEQUENCE_FOCUSADVICESEQUENCEELEMENTS_0_PROMPT_TEXT,"走进一个聚落，并让它落入你的控制之中。你控制的每个聚落能在黎明时提供 1 个金币收入。"
ACT1_FIRSTSTONECIRCLESEQUENCE_FOCUSADVICESEQUENCEELEMENTS_0_PROMPT_TEXT,"石头阵为古遗址，充满了怀尔德能量。它们能为进入其中的人恢复 1 点生命。"
ACT1_FIRSTSWAMPSEQUENCE_FOCUSADVICESEQUENCEELEMENTS_0_PROMPT_TEXT,"但是进入沼泽地会失去 1 点生命。"
ACT1_MOVEDISABLEDFORPROLOGUESEQUENCE_PROLOGUEADVISORSEQUENCEELEMENTS_0_ADVICE_TEXT,"勇士，那条路错了！我们得向 <quest_tile> 方向进发。"
ACT1_MOVEDISABLEDFORPROLOGUESEQUENCE_PROLOGUEADVISORSEQUENCEELEMENTS_1_ADVICE_TEXT,"它在这里结束，以防你忘了！"
ACT2_01_FIRSTLOCALPLAYERRUMOURSEQUENCE_FOCUSADVICESEQUENCEELEMENTS_0_PROMPT_TEXT,"这是你的智慧。它决定你的手中能拿几张卡牌。"
ACT2_01_FIRSTLOCALPLAYERRUMOURSEQUENCE_FOCUSADVICESEQUENCEELEMENTS_1_PROMPT_TEXT,"这是一个智慧任务。"
ACT2_01_FIRSTLOCALPLAYERTURNSEQUENCE_FOCUSADVICESEQUENCEELEMENTS_0_PROMPT_TEXT,"在你自己身上使用伪装，以藏起来。"
ACT2_01_FIRSTLOCALPLAYERTURNSEQUENCE_FOCUSADVICESEQUENCEELEMENTS_1_PROMPT_TEXT,"记得佩戴有用的装备。它们将在你的前进途中帮助你。"
ACT2_01_FIRSTLOCALPLAYERTURNSEQUENCE_FOCUSADVICESEQUENCEELEMENTS_2_PROMPT_TEXT,"记得佩戴有用的装备。它们将在你的前进途中帮助你。"
ACT2_01_FIRSTLOCALPLAYERTURNSEQUENCE_FOCUSADVICESEQUENCEELEMENTS_3_PROMPT_TEXT,"伪装是一张诡术卡牌，这些卡牌包含政治游戏、特工、陷阱、诡计和其他更多。"
ACT2_01_FIRSTLOCALPLAYERTURNSEQUENCE_PROLOGUEADVISORSEQUENCEELEMENTS_0_ADVICE_TEXT,"我们走吧！时间就是金钱，默丘里奥。"
ACT2_01_FIRSTLOCALPLAYERTURNSEQUENCE_SETCUSTOMCITIZENSEQUENCEELEMENTS_0_QUESTDESCRIPTION_TEXT,"你听说过法斯汀。我们去找那个间谍大师。"
ACT2_01_LOCALPLAYERQUESTSPAWNEDSEQUENCE_CHANGEMETAADVICESEQUENCEELEMENTS_0_ADVICE_TEXT,"在去往 <quest_tile> 的途中招募间谍大师。"
ACT2_02_DEPLETEDACTIONPOINTSSEQUENCE_FOCUSADVICESEQUENCEELEMENTS_0_PROMPT_TEXT,"在 <prologue_tile> 上应用骑兵，来侦察它。"
ACT2_02_DEPLETEDACTIONPOINTSSEQUENCE_FOCUSADVICESEQUENCEELEMENTS_1_PROMPT_TEXT,"鹰旗指示被侦察的瓦片，而侦察活动暴露隐形的生物。"
ACT2_02_DEPLETEDACTIONPOINTSSEQUENCE_PROLOGUEADVISORSEQUENCEELEMENTS_0_ADVICE_TEXT,"等等！我不想在不知道塞恩隐藏在哪里的情况下停下来休息。"
ACT2_02_DEPLETEDACTIONPOINTSSEQUENCE_PROLOGUEADVISORSEQUENCEELEMENTS_1_ADVICE_TEXT,"在那里！塞恩藏在树林里。别担心。日出之后，国王的卫队会找到他的。"
ACT2_02_DEPLETEDACTIONPOINTSSEQUENCE_PROLOGUEADVISORSEQUENCEELEMENTS_2_ADVICE_TEXT,"给，用这个金币雇用骑兵。在邓恩城堡附近侦察。他最后一次被人看见就是在这里。"
ACT2_02_FIRSTPLAINSSEQUENCE_FOCUSADVICESEQUENCEELEMENTS_0_PROMPT_TEXT,"在 <prologue_tile> 上应用骑兵。"
ACT2_02_FIRSTPLAINSSEQUENCE_PROLOGUEADVISORSEQUENCEELEMENTS_0_ADVICE_TEXT,"我不喜欢没有一点消息，那怕是来自狼族的铁矿石价格也好，这不正常，我们应该派骑兵去 <prologue_tile> 看看到底发生了什么事。"
ACT2_02_FIRSTPLAINSSEQUENCE_PROLOGUEADVISORSEQUENCEELEMENTS_1_ADVICE_TEXT,"狼族的塞恩似乎在外面潜行并躲在那个树林里，看样子他会为了狼族重新控制 <prologue_tile>，我们应当留意塞恩的目标。"
ACT2_03_ADJACENTTOQUESTSEQUENCE_FOCUSADVICESEQUENCEELEMENTS_0_PROMPT_TEXT,"在 <prologue_tile> 上施用 <card>。"
ACT2_03_ADJACENTTOQUESTSEQUENCE_PROLOGUEADVISORSEQUENCEELEMENTS_0_ADVICE_TEXT,"肯定有一张卡牌你可以使用来清除国王的卫队，我们不能在他们在场的情况下会见告密者。"
ACT2_03_ADJACENTTOQUESTSEQUENCE_PROLOGUEADVISORSEQUENCEELEMENTS_1_ADVICE_TEXT,"镇民反抗，国王的卫队在镇压之前把他们都砍倒了，这太残忍了，对生意很不利，实际上非常不利。至少你让这里恢复了秩序，还夺回一些威望。"
ACT2_04_SECONDTURNSTARTTURNKINGSGUARD1_PROLOGUEADVISORSEQUENCEELEMENTS_0_ADVICE_TEXT,"叛徒必死！"
ACT2_05_SECONDTURNENDTURNKINGSGUARD2_PROLOGUEADVISORSEQUENCEELEMENTS_0_ADVICE_TEXT,"南岸聚落已按国王的命令被封锁。我们正在寻找共犯。"
ACT2_06_SECONDTURNENDTURNTHANE_FOCUSADVICESEQUENCEELEMENTS_0_PROMPT_TEXT,"塞恩已给这个聚落施用了一张诡术卡牌作为危险。"
ACT2_06_SECONDTURNENDTURNTHANE_FOCUSADVICESEQUENCEELEMENTS_1_PROMPT_TEXT,"一个危险就是一个陷阱。进入瓦片，你将面临它的挑战。"
ACT2_06_SECONDTURNENDTURNTHANE_FOCUSADVICESEQUENCEELEMENTS_2_PROMPT_TEXT,"失败，你就会触发卡牌的效果。"
ACT2_06_SECONDTURNENDTURNTHANE_PROLOGUEADVISORSEQUENCEELEMENTS_0_ADVICE_TEXT,"一个危险？在云杉谷？塞恩打算干什么？"
ACT2_07_SECONDLOCALPLAYERTURN_FOCUSADVICESEQUENCEELEMENTS_0_PROMPT_TEXT,"给 <prologue_tile> 国王的卫队施用假命令。"
ACT2_07_SECONDLOCALPLAYERTURN_FOCUSADVICESEQUENCEELEMENTS_1_PROMPT_TEXT,"这是你的威望，它反映你在王国的声望。"
ACT2_07_SECONDLOCALPLAYERTURN_FOCUSADVICESEQUENCEELEMENTS_2_PROMPT_TEXT,"给塞恩施用骗子，杀了他并领取赏金。"
ACT2_07_SECONDLOCALPLAYERTURN_FOCUSADVICESEQUENCEELEMENTS_3_PROMPT_TEXT,"杀死其他勇士会奖励你 1 点威望。领取赏金会奖励你 1 点威望和 3 个金币！"
ACT2_07_SECONDLOCALPLAYERTURN_FOCUSADVICESEQUENCEELEMENTS_4_PROMPT_TEXT,"你可以给其他生物应用卡牌，就像给自己应用伪装一样。"
ACT2_07_SECONDLOCALPLAYERTURN_FOCUSADVICESEQUENCEELEMENTS_5_PROMPT_TEXT,"并不是所有卡牌都花费金币。\n有些会花费威望。"
ACT2_07_SECONDLOCALPLAYERTURN_PROLOGUEADVISORSEQUENCEELEMENTS_0_ADVICE_TEXT,"我们领取塞恩的人头赏金，就能在王国中增加威望。"
ACT2_07_SECONDLOCALPLAYERTURN_PROLOGUEADVISORSEQUENCEELEMENTS_1_ADVICE_TEXT,"我认识几个坏蛋，他们会很高兴地干我们的脏活。"
ACT2_07_SECONDLOCALPLAYERTURN_PROLOGUEADVISORSEQUENCEELEMENTS_2_ADVICE_TEXT,"相反，我们要编造一些假命令。赏金让你获得了一些威望，而威望会让我们接触到一些很厉害的地下世界人物。"
ACT2_07_SECONDLOCALPLAYERTURN_PROLOGUEADVISORSEQUENCEELEMENTS_3_ADVICE_TEXT,"不管怎样。忘记危险。塞恩已暴露了。我们去领赏金吧！"
ACT2_07_SECONDLOCALPLAYERTURN_PROLOGUEADVISORSEQUENCEELEMENTS_4_ADVICE_TEXT,"现在，我们去找间谍大师。"
ACT2_07_SECONDLOCALPLAYERTURN_PROLOGUEADVISORSEQUENCEELEMENTS_5_ADVICE_TEXT,"我们得解除封锁。不要攻击国王的卫队！否则，我们也会以赏金结束。"
ACT2_07_SECONDLOCALPLAYERTURN_PROLOGUEADVISORSEQUENCEELEMENTS_6_ADVICE_TEXT,"好了！这是我们口袋中的金币，你的名字的威望！"
ACT2_08_COMPLETEFIRSTQUESTSEQUENCE_CHANGEMETAADVICESEQUENCEELEMENTS_0_ADVICE_TEXT,"结束回合。"
ACT2_08_COMPLETEFIRSTQUESTSEQUENCE_FOCUSADVICESEQUENCEELEMENTS_0_PROMPT_TEXT,"招募间谍大师。她会传授你看到其他勇士的任务位置的能力。"
ACT2_08_COMPLETEFIRSTQUESTSEQUENCE_FOCUSADVICESEQUENCEELEMENTS_1_PROMPT_TEXT,"既然你的名字也有一点分量，你也许可以传递一些假命令。"
ACT2_08_COMPLETEFIRSTQUESTSEQUENCE_PROLOGUEADVISORSEQUENCEELEMENTS_0_ADVICE_TEXT,"情报是需要付出代价的，默丘里奥。"
ACT2_08_COMPLETEFIRSTQUESTSEQUENCE_PROLOGUEADVISORSEQUENCEELEMENTS_1_ADVICE_TEXT,"塞恩正在向大山进发。嗯。这会将事情复杂化。"
ACT2_08_COMPLETEFIRSTQUESTSEQUENCE_PROLOGUEADVISORSEQUENCEELEMENTS_2_ADVICE_TEXT,"给我点时间，让我和我的接头人沟通一下。休息一会。"
ACT2_08_COMPLETEFIRSTQUESTSEQUENCE_SETCUSTOMCITIZENSEQUENCEELEMENTS_0_QUESTDESCRIPTION_TEXT,"我听到了窃窃私语。我知道我们必须去哪里。"
ACT2_10_STAGE2STARTTURNTHANE_FOCUSADVICESEQUENCEELEMENTS_0_PROMPT_TEXT,"如果勇士死去，他们的回合会结束，他们会失去一点威望并返回至他们的宗族领地。"
ACT2_10_STAGE2STARTTURNTHANE_FOCUSADVICESEQUENCEELEMENTS_1_PROMPT_TEXT,"即使不是你的回合，你也可以应用卡牌。给 <prologue_tile> 应用雇佣兵危险。"
ACT2_10_STAGE2STARTTURNTHANE_PROLOGUEADVISORSEQUENCEELEMENTS_0_ADVICE_TEXT,"塞恩回到了他的宗族领地。他仍然在向着冬角山前进。"
ACT2_10_STAGE2STARTTURNTHANE_PROLOGUEADVISORSEQUENCEELEMENTS_1_ADVICE_TEXT,"我倾向于阻止他的计划。但是我们不能在他前进的时候袭击他。"
ACT2_10_STAGE2STARTTURNTHANE_PROLOGUEADVISORSEQUENCEELEMENTS_2_ADVICE_TEXT,"这没问题。我们只在我们知道他回去的地方动手。"
ACT2_10_STAGE2STARTTURNTHANE_PROLOGUEADVISORSEQUENCEELEMENTS_3_ADVICE_TEXT,"雇一些雇佣兵在疾行山埋伏以待。这样会切断他上山的去路。"
ACT2_11_STAGE2ENDTURNTHANE_PROLOGUEADVISORSEQUENCEELEMENTS_0_ADVICE_TEXT,"干得不错！这样会减缓他的速度。"
ACT2_12_STAGE2FIRSTLOCALPLAYERTURN_CHANGEMETAADVICESEQUENCEELEMENTS_0_ADVICE_TEXT,"去 <quest_tile> 见间谍大师的接头人。"
ACT2_12_STAGE2FIRSTLOCALPLAYERTURN_FOCUSADVICESEQUENCEELEMENTS_0_PROMPT_TEXT,"战略家相当于一张即时诡术卡牌。"
ACT2_12_STAGE2FIRSTLOCALPLAYERTURN_FOCUSADVICESEQUENCEELEMENTS_1_PROMPT_TEXT,"应用它需花费 3 个金币。"
ACT2_12_STAGE2FIRSTLOCALPLAYERTURN_FOCUSADVICESEQUENCEELEMENTS_2_PROMPT_TEXT,"这是卡牌的效果。"
ACT2_12_STAGE2FIRSTLOCALPLAYERTURN_FOCUSADVICESEQUENCEELEMENTS_3_PROMPT_CUSTOMCONTROLLERTEXT,""
ACT2_12_STAGE2FIRSTLOCALPLAYERTURN_FOCUSADVICESEQUENCEELEMENTS_3_PROMPT_TEXT,"这是卡牌的阿门罗符号。"
ACT2_12_STAGE2FIRSTLOCALPLAYERTURN_FOCUSADVICESEQUENCEELEMENTS_4_PROMPT_TEXT,"在你自己身上施用战略家增加你的 AP。"
ACT2_12_STAGE2FIRSTLOCALPLAYERTURN_PROLOGUEADVISORSEQUENCEELEMENTS_0_ADVICE_TEXT,"这里有一张战略家卡牌。使用它帮助我们更快速地到达 <quest_tile>。"
ACT2_12_STAGE2FIRSTLOCALPLAYERTURN_PROLOGUEADVISORSEQUENCEELEMENTS_1_ADVICE_TEXT,"我们现在无需停歇即可到达 <quest_tile>。"
ACT2_13_LOCALPLAYERFAILPERIL_PROLOGUEADVISORSEQUENCEELEMENTS_0_ADVICE_TEXT,"塞恩偷了你的冒险者套装。我的午餐装在这里！"
ACT2_14_CAPTURESECONDSETTLEMENT_FOCUSADVICESEQUENCEELEMENTS_0_PROMPT_TEXT,"占领不只一个聚落，进一步增加你的金币收入并为诡术卡牌提供金币折扣。"
ACT2_15_COMPLETESECONDQUESTSEQUENCE_CHANGEMETAADVICESEQUENCEELEMENTS_0_ADVICE_TEXT,"结束回合。"
ACT2_15_COMPLETESECONDQUESTSEQUENCE_PROLOGUEADVISORSEQUENCEELEMENTS_0_ADVICE_TEXT,"我们有情报。我们现在计划下一步行动。"
ACT2_16_COMPLETESEQUENCE_PROLOGUEADVISORSEQUENCEELEMENTS_0_ADVICE_TEXT,"怀尔德啊！这是雷击咒语！国王为什么要攻击狼族的王子？"
ACT2_16_COMPLETESEQUENCE_PROLOGUEADVISORSEQUENCEELEMENTS_1_ADVICE_TEXT,"我要快速回报。国王的举措这么奇怪，我们必须小心行走。"
ACT2_16_KINGSTRIKETHANE_PROLOGUEADVISORSEQUENCEELEMENTS_0_ADVICE_TEXT,"你看到那个了吗！那是国王施展的雷击咒语危险，强大的魔法，这令人非常担心。"
ACT2_16_KINGSTRIKETHANE_PROLOGUEADVISORSEQUENCEELEMENTS_1_ADVICE_TEXT,"我们应该向鼠族回报，国王现在似乎插手了，我们要小心行走。"
ACT2_ADJACENTTOPERILSEQUENCE_PROLOGUEADVISORSEQUENCEELEMENTS_0_ADVICE_TEXT,"记住，当我们进入 <quest_tile> 时，我们得面对塞恩的危险，但是这别无选择。"
ACT2_ATTEMPTATTACKKINGSGUARDSEQUENCE_PROLOGUEADVISORSEQUENCEELEMENTS_0_ADVICE_TEXT,"我们暂时要避免攻击国王的卫队 - 我们不想没必要地反抗国王。"
ACT2_ATTEMPTATTACKTHANESEQUENCE_PROLOGUEADVISORSEQUENCEELEMENTS_0_ADVICE_TEXT,"你疯了吗？攻击狼族的塞恩？不可能！他会将我们剁成肉丝！"
ACT2_ATTEMPTENTERDUNGEONSEQUENCE_PROLOGUEADVISORSEQUENCEELEMENTS_0_ADVICE_TEXT,"我们现在先离开地牢，塞恩，他们可能会很危险！"
ACT2_ATTEMPTENTERPALACESEQUENCE_PROLOGUEADVISORSEQUENCEELEMENTS_0_ADVICE_TEXT,"宫殿是国王的领地，没有正当的理由，我们不能进去。"
ACT2_CARDCOMMSITM13SEQUENCE_FOCUSADVICESEQUENCEELEMENTS_0_PROMPT_TEXT,"冒险者套装会在危险中提供 1 赏金骰子。 "
ACT2_LOADOUTCOMMSCLN_NIGHTSEQUENCE_FOCUSADVICESEQUENCEELEMENTS_0_PROMPT_TEXT,"鼠族的吸引力是在晚上。当晚上面临挑战时，他们能获得 1 骰子。"
ACT2_PERIL_00_INITIALSEQUENCE_FOCUSADVICESEQUENCEELEMENTS_0_PROMPT_TEXT,"这是塞恩应用的危险 - 你有机会躲避。"
ACT2_PERIL_00_INITIALSEQUENCE_FOCUSADVICESEQUENCEELEMENTS_1_PROMPT_TEXT,"危险等级决定你为躲避卡牌效果而需匹配的符号的数量。"
ACT2_PERIL_00_INITIALSEQUENCE_FOCUSADVICESEQUENCEELEMENTS_2_PROMPT_TEXT,"你掷的骰子需要与每个危险符号匹配。"
ACT2_PERIL_00_INITIALSEQUENCE_FOCUSADVICESEQUENCEELEMENTS_3_PROMPT_TEXT,"勇士使用智慧对抗诡术危险，你的智慧决定你掷的骰子数量。"
ACT2_PERIL_01_SHOWWITSDICESEQUENCE_FOCUSADVICESEQUENCEELEMENTS_0_PROMPT_TEXT,"勇士使用智慧对抗诡术危险，你的智慧决定你掷的骰子数量。"
ACT2_PERIL_05_STARTBURNDOWNTIMERSEQUENCE_FOCUSADVICESEQUENCEELEMENTS_0_PROMPT_TEXT,"现在，掷你的骰子吧。"
ACT3_01_FIRSTKINGTURNSEQUENCE_PROLOGUEADVISORSEQUENCEELEMENTS_0_ADVICE_TEXT,"叛徒。间谍。我长久以来都很仁慈。"
ACT3_01_FIRSTKINGTURNSEQUENCE_PROLOGUEADVISORSEQUENCEELEMENTS_1_ADVICE_TEXT,"这就是我们统一的宗族回报我的方式。你强迫我采取严厉的措施。"
ACT3_02_FIRSTLOCALPLAYERTURNSEQUENCE_FOCUSADVICESEQUENCEELEMENTS_0_PROMPT_TEXT,"勇士的力量显示在勇士展架上。"
ACT3_02_FIRSTLOCALPLAYERTURNSEQUENCE_FOCUSADVICESEQUENCEELEMENTS_1_PROMPT_TEXT,"你可以通过移动到地牢之上来探索地牢，地牢中充满了危险和奖励。"
ACT3_02_FIRSTLOCALPLAYERTURNSEQUENCE_FOCUSADVICESEQUENCEELEMENTS_2_PROMPT_TEXT,"你的勇士的力量显示在你的勇士展架上。"
ACT3_02_FIRSTLOCALPLAYERTURNSEQUENCE_FOCUSADVICESEQUENCEELEMENTS_3_PROMPT_TEXT,"你可以通过移动到地牢之上来探索地牢，地牢中充满了危险和奖励。"
ACT3_02_FIRSTLOCALPLAYERTURNSEQUENCE_PROLOGUEADVISORSEQUENCEELEMENTS_0_ADVICE_TEXT,"我知道你热衷于寻宝，但是看样子这些计划可能得继续进行。"
ACT3_02_FIRSTLOCALPLAYERTURNSEQUENCE_PROLOGUEADVISORSEQUENCEELEMENTS_1_ADVICE_TEXT,"但是也许我们有时间去搜索一个或两个地牢，这是你的专长。"
ACT3_02_FIRSTLOCALPLAYERTURNSEQUENCE_PROLOGUEADVISORSEQUENCEELEMENTS_2_ADVICE_TEXT,"我们通过探索和找出宝藏及追随者来制造影响力。"
ACT3_02_FIRSTLOCALPLAYERTURNSEQUENCE_SETCUSTOMCITIZENSEQUENCEELEMENTS_0_QUESTDESCRIPTION_TEXT,"我们出发吧...尽管如此，我或许愿意喝一怀尔德草茶。不要？好的。"
ACT3_03_FIRSTLOCALPLAYERRUMOURSEQUENCE_FOCUSADVICESEQUENCEELEMENTS_0_PROMPT_TEXT,"这是你的精神。它测量你协调阿门罗的魔法能量的能力。"
ACT3_03_FIRSTLOCALPLAYERRUMOURSEQUENCE_FOCUSADVICESEQUENCEELEMENTS_1_PROMPT_TEXT,"这是一个精神任务。增加精神将允许你施展更强大的咒语并扩大你的咒语范围。"
ACT3_03_FIRSTLOCALPLAYERRUMOURSEQUENCE_FOCUSADVICESEQUENCEELEMENTS_2_PROMPT_TEXT,"精神也表示你在每天黄昏能产生多少魔法能量。"
ACT3_04_LOCALPLAYERQUESTSPAWNEDSEQUENCE_CHANGEMETAADVICESEQUENCEELEMENTS_0_ADVICE_TEXT,"前往 <quest_tile> 地牢。"
ACT3_04_LOCALPLAYERQUESTSPAWNEDSEQUENCE_FOCUSADVICESEQUENCEELEMENTS_0_PROMPT_TEXT,"这是一张魔法卡。"
ACT3_04_LOCALPLAYERQUESTSPAWNEDSEQUENCE_FOCUSADVICESEQUENCEELEMENTS_1_PROMPT_TEXT,"应用它需花费魔法。"
ACT3_04_LOCALPLAYERQUESTSPAWNEDSEQUENCE_FOCUSADVICESEQUENCEELEMENTS_2_PROMPT_TEXT,"你的精神决定你应用魔法卡的距离。"
ACT3_04_LOCALPLAYERQUESTSPAWNEDSEQUENCE_FOCUSADVICESEQUENCEELEMENTS_3_PROMPT_TEXT,"这是魔法。它用于应用魔法卡牌，而且会在每天黄昏时再次充满。"
ACT3_04_LOCALPLAYERQUESTSPAWNEDSEQUENCE_FOCUSADVICESEQUENCEELEMENTS_4_PROMPT_TEXT,"在你自己身上应用聚焦。"
ACT3_04_LOCALPLAYERQUESTSPAWNEDSEQUENCE_FOCUSADVICESEQUENCEELEMENTS_5_PROMPT_TEXT,"这是你的魔法。它用于应用魔法卡牌，而且会在每天黄昏时再次充满。"
ACT3_04_LOCALPLAYERQUESTSPAWNEDSEQUENCE_PROLOGUEADVISORSEQUENCEELEMENTS_0_ADVICE_TEXT,"一位诗人，有机会寻得宝藏，也可能是危险。如果可以的话，我还是呆在外面。"
ACT3_04_LOCALPLAYERQUESTSPAWNEDSEQUENCE_PROLOGUEADVISORSEQUENCEELEMENTS_1_ADVICE_TEXT,"我听说这里有一些奇怪的旧魔法正在发生作用。"
ACT3_04_LOCALPLAYERQUESTSPAWNEDSEQUENCE_PROLOGUEADVISORSEQUENCEELEMENTS_2_ADVICE_TEXT,"那再一次，你自己已经得到奇怪的魔法了..."
ACT3_04_LOCALPLAYERQUESTSPAWNEDSEQUENCE_PROLOGUEADVISORSEQUENCEELEMENTS_3_ADVICE_TEXT,"你应该将注意力集中在你的魔法上。这会在以后的任务中帮助你。"
ACT3_06_FIRSTEXPLORESEQUENCE_FOCUSADVICESEQUENCEELEMENTS_0_PROMPT_TEXT,"这是探索掷硬币，它表示找到特定奖励或危险的机率。"
ACT3_07_AICOMPLETEQUESTSEQUENCE_FOCUSADVICESEQUENCEELEMENTS_0_PROMPT_TEXT,"这是探索掷硬币，它表示找到特定奖励或危险的机率。"
ACT3_08_AIENDTURNSEQUENCE_CHANGEMETAADVICESEQUENCEELEMENTS_0_ADVICE_TEXT,"你做到了，安布尔！是的！下一日黎明时分，国王将传召你去他身边。"
ACT3_08_AIENDTURNSEQUENCE_FOCUSADVICESEQUENCEELEMENTS_0_PROMPT_TEXT,"默丘里奥在所有勇士中拥有最高的威望。这让他成了“威望领袖”。"
ACT3_09_STARTFIRSTCARDDRAWSEQUENCE_FOCUSADVICESEQUENCEELEMENTS_0_PROMPT_TEXT,"这是阿门罗的三个核心迭组，你可以从任何迭组中抽卡牌。"
ACT3_09_STARTFIRSTCARDDRAWSEQUENCE_FOCUSADVICESEQUENCEELEMENTS_1_PROMPT_TEXT,"装备迭组包含武器、盔甲、工具和消耗品，在旅途中为你提供协助。"
ACT3_09_STARTFIRSTCARDDRAWSEQUENCE_FOCUSADVICESEQUENCEELEMENTS_2_PROMPT_TEXT,"智慧决定你为每个回合拟定的卡牌数量。"
ACT3_09_STARTFIRSTCARDDRAWSEQUENCE_FOCUSADVICESEQUENCEELEMENTS_3_PROMPT_TEXT,"诡术迭组布满了陷阱、诡计和政治谋略，是阻碍和暗中破坏对手的完美迭组。"
ACT3_09_STARTFIRSTCARDDRAWSEQUENCE_FOCUSADVICESEQUENCEELEMENTS_4_PROMPT_TEXT,"咒语迭组是强大咒语、进攻和防御、魔法和诅咒的来源。"
ACT3_10_COMPLETEFIRSTQUESTSEQUENCE_CHANGEMETAADVICESEQUENCEELEMENTS_0_ADVICE_TEXT,"结束回合。"
ACT3_10_COMPLETEFIRSTQUESTSEQUENCE_SETCUSTOMCITIZENSEQUENCEELEMENTS_0_QUESTDESCRIPTION_TEXT,"如果你想让国王再次信任你，你需要增加威望。我知道有几个方法，你可以在这里再次传播你的名字。"
ACT3_11_AIKINGSDECSEQUENCE_CHANGEMETAADVICESEQUENCEELEMENTS_0_ADVICE_TEXT,"成为威望领袖并被传召编写国王的宣言。"
ACT3_11_AIKINGSDECSEQUENCE_FOCUSADVICESEQUENCEELEMENTS_0_PROMPT_TEXT,"这是你目前的威望。你需要获得更多超过默丘里奥，成为新的威望领袖。"
ACT3_11_AIKINGSDECSEQUENCE_PROLOGUEADVISORSEQUENCEELEMENTS_0_ADVICE_TEXT,"诅咒它！看。默丘里奥取得了国王的信任。作为威望领袖，他有权决定国王实行那个法律。"
ACT3_11_AIKINGSDECSEQUENCE_PROLOGUEADVISORSEQUENCEELEMENTS_1_ADVICE_TEXT,"我们需要比他更多的威望，才能获得威望领导并重新树立兔族的地位。"
ACT3_11_AIKINGSDECSEQUENCE_PROLOGUEADVISORSEQUENCEELEMENTS_2_ADVICE_TEXT,"杀死其他勇士、完成任务和施用诡术卡牌是赢取威望的可靠途径。"
ACT3_11_LOCALPLAYERSECONDQUESTSPAWNEDSEQUENCE_CHANGEMETAADVICESEQUENCEELEMENTS_0_ADVICE_TEXT,"前往你的下一个任务。"
ACT3_12_PLAYERKINGSDECSEQUENCE_CHANGEMETAADVICESEQUENCEELEMENTS_0_ADVICE_TEXT,"选择国王的宣言。"
ACT3_12_PLAYERKINGSDECSEQUENCE_FOCUSADVICESEQUENCEELEMENTS_0_PROMPT_TEXT,"这是国王提出来仍威望领袖选择的两种法律。"
ACT3_12_PLAYERKINGSDECSEQUENCE_FOCUSADVICESEQUENCEELEMENTS_1_PROMPT_TEXT,"控制国王的宣言是一个要守住的强势位置。"
ACT3_13_COMPLETESEQUENCE_PROLOGUEADVISORSEQUENCEELEMENTS_0_ADVICE_TEXT,"这不可能是联合聚落并和平统治一代的那个明智国王。"
ACT3_13_COMPLETESEQUENCE_PROLOGUEADVISORSEQUENCEELEMENTS_1_ADVICE_TEXT,"怀尔德将我们从国王手中救了出来。"
